PriceTomorow,Open,High,Low,Vol.,Change,Date,Price
612.30,570.80,573.80,557.70,3.73,-0.0112,29-May-14,
564.40,570.10,581.80,562.60,3.57,0.0013,28-May-14,
570.80,582.00,586.20,555.30,3.35,-0.0205,27-May-14,
570.10,570.40,586.40,564.70,2.96,0.0203,26-May-14,
582.00,520.50,575.20,520.50,1.87,0.0960,25-May-14,
570.40,518.10,526.70,510.40,2.86,0.0046,24-May-14,
520.50,515.40,540.90,515.20,2.76,0.0053,23-May-14,
518.10,488.80,519.30,485.50,3.12,0.0543,22-May-14,
515.40,484.60,495.20,481.70,1.40,0.0088,21-May-14,
488.80,443.90,486.20,437.30,1.90,0.0916,20-May-14,
484.60,450.10,451.70,441.20,1.35,-0.0139,19-May-14,
443.90,452.80,454.00,449.00,1.45,-0.0059,18-May-14,
450.10,453.60,455.90,452.20,1.71,-0.0019,17-May-14,
452.80,448.10,455.10,441.90,1.76,0.0123,16-May-14,
453.60,442.60,450.00,441.50,2.17,0.0124,15-May-14,
448.10,433.90,444.30,433.90,2.20,0.0201,14-May-14,
442.60,438.20,442.30,432.70,2.65,-0.0098,13-May-14,
433.90,433.20,441.10,430.20,1.39,0.0115,12-May-14,
438.20,451.90,455.40,429.00,1.89,-0.0413,11-May-14,
433.20,445.50,459.50,441.40,0.45,0.0145,10-May-14,
451.90,441.10,455.80,438.50,2.27,0.0098,9-May-14,
445.50,446.50,455.50,439.50,2.54,-0.0122,8-May-14,
441.10,432.20,458.80,423.50,5.03,0.0332,7-May-14,
446.50,430.90,435.00,420.20,4.19,0.0031,6-May-14,
432.20,436.00,443.90,426.40,3.04,-0.0119,5-May-14,
430.90,438.60,446.60,428.80,3.37,-0.0059,4-May-14,
436.00,453.70,454.20,429.10,2.58,-0.0331,3-May-14,
438.60,460.10,463.40,442.00,3.38,-0.0140,2-May-14,
453.70,445.60,464.50,444.50,4.20,0.0325,1-May-14,
460.10,446.10,452.60,430.90,4.08,-0.0011,30-Apr-14,
445.60,441.90,453.80,430.70,3.72,0.0095,29-Apr-14,
446.10,443.20,451.10,420.80,4.54,-0.0028,28-Apr-14,
441.90,457.90,461.40,437.40,6.96,-0.0321,27-Apr-14,
443.20,464.50,468.70,448.60,6.89,-0.0143,26-Apr-14,
457.90,500.30,502.50,438.30,6.45,-0.0716,25-Apr-14,
464.50,487.30,507.30,477.20,4.23,0.0267,24-Apr-14,
500.30,487.90,510.00,482.30,4.74,-0.0013,23-Apr-14,
487.30,495.20,520.50,483.40,5.68,-0.0146,22-Apr-14,
487.90,498.50,524.70,490.70,7.35,-0.0067,21-Apr-14,
495.20,506.00,522.20,488.70,7.69,-0.0148,20-Apr-14,
498.50,485.50,516.90,473.20,8.38,0.0422,19-Apr-14,
506.00,502.00,512.20,472.00,8.36,-0.0328,18-Apr-14,
485.50,537.00,537.00,486.90,8.00,-0.0651,17-Apr-14,
502.00,526.40,549.00,496.10,8.06,0.0200,16-Apr-14,
537.00,478.40,526.60,466.40,8.00,0.1004,15-Apr-14,
526.40,427.60,497.80,420.10,7.62,0.1188,14-Apr-14,
478.40,437.60,454.10,409.90,4.97,-0.0230,13-Apr-14,
427.60,435.10,469.80,428.00,5.19,0.0058,12-Apr-14,
437.60,384.60,450.40,355.70,5.16,0.1313,11-Apr-14,
435.10,457.30,463.50,384.60,3.65,-0.1590,10-Apr-14,
384.60,466.60,479.70,451.10,3.88,-0.0198,9-Apr-14,
457.30,462.40,480.70,457.60,3.91,0.0090,8-Apr-14,
466.60,455.70,485.10,448.00,3.95,0.0147,7-Apr-14,
462.40,456.60,472.40,446.30,3.59,-0.0021,6-Apr-14,
455.70,444.40,461.20,439.40,1.16,0.0276,5-Apr-14,
456.60,436.30,456.50,415.50,2.57,0.0185,4-Apr-14,
444.40,424.40,448.70,386.70,4.02,0.0281,3-Apr-14,
436.30,463.50,480.30,409.30,4.38,-0.0843,2-Apr-14,
424.40,444.70,487.40,438.00,3.97,0.0423,1-Apr-14,
463.50,446.90,473.40,422.50,4.15,-0.0051,31-Mar-14,
444.70,477.10,479.00,424.00,3.86,-0.0633,30-Mar-14,
446.90,482.60,494.30,473.80,4.29,-0.0114,29-Mar-14,
477.10,460.50,515.00,453.80,4.11,0.0481,28-Mar-14,
482.60,562.50,567.80,460.50,3.78,-0.1813,27-Mar-14,
460.50,562.90,575.40,546.30,3.71,-0.0008,26-Mar-14,
562.50,567.60,569.70,550.40,3.87,-0.0082,25-Mar-14,
562.90,551.20,572.50,531.30,3.67,0.0298,24-Mar-14,
567.60,564.30,564.30,538.60,4.13,-0.0234,23-Mar-14,
551.20,549.60,570.00,537.20,3.77,0.0268,22-Mar-14,
564.30,566.00,587.40,540.20,3.82,-0.0290,21-Mar-14,
549.60,595.00,598.40,560.30,4.24,-0.0487,20-Mar-14,
566.00,598.90,607.10,590.10,3.58,-0.0066,19-Mar-14,
595.00,606.40,611.70,585.70,3.65,-0.0123,18-Mar-14,
598.90,619.10,622.50,602.70,3.58,-0.0206,17-Mar-14,
606.40,624.00,627.30,613.20,3.30,-0.0078,16-Mar-14,
619.10,614.00,628.80,609.20,3.46,0.0163,15-Mar-14,
624.00,625.00,631.20,610.60,4.00,-0.0176,14-Mar-14,
614.00,619.40,636.10,616.10,3.41,0.0091,13-Mar-14,
625.00,608.70,640.80,608.20,3.20,0.0176,12-Mar-14,
619.40,613.00,619.70,599.90,2.43,-0.0070,11-Mar-14,
608.70,627.00,633.70,594.70,2.63,-0.0225,10-Mar-14,
613.00,609.20,637.60,598.50,1.95,0.0293,9-Mar-14,
627.00,616.70,625.70,588.60,2.17,-0.0122,8-Mar-14,
609.20,648.30,655.20,600.30,2.34,-0.0486,7-Mar-14,
616.70,658.30,661.80,636.20,2.07,-0.0153,6-Mar-14,
648.30,661.80,666.00,636.80,1.26,-0.0054,5-Mar-14,
658.30,662.20,686.20,645.20,1.37,-0.0005,4-Mar-14,
661.80,544.60,695.40,545.40,1.26,0.2160,3-Mar-14,
662.20,557.40,562.90,541.50,0.83,-0.0230,2-Mar-14,
544.60,573.90,564.10,262.80,0.40,-0.0288,1-Mar-14,
557.40,596.50,599.00,570.00,0.51,-0.0378,28-Feb-14,
573.90,593.10,629.90,580.50,0.50,0.0056,27-Feb-14,
596.50,135.80,650.00,522.80,0.60,3.3684,26-Feb-14,
593.10,174.00,174.60,102.30,30.43,-0.2197,25-Feb-14,
135.80,310.20,316.90,131.90,95.12,-0.4390,24-Feb-14,
174.00,255.60,349.10,220.30,38.55,0.2135,23-Feb-14,
310.20,111.60,290.60,96.70,72.17,1.2911,22-Feb-14,
255.60,111.90,160.10,91.70,82.59,-0.0032,21-Feb-14,
111.60,261.50,271.60,109.20,102.18,-0.5721,20-Feb-14,
111.90,294.00,308.60,257.20,31.50,-0.1103,19-Feb-14,
261.50,272.30,370.10,248.30,48.88,0.0796,18-Feb-14,
294.00,299.80,411.20,263.40,51.44,-0.0918,17-Feb-14,
272.30,371.10,540.00,220.40,86.18,-0.1921,16-Feb-14,
299.80,427.70,447.90,310.10,50.62,-0.1324,15-Feb-14,
371.10,451.40,500.00,302.20,65.82,-0.0526,14-Feb-14,
427.70,531.10,549.20,451.30,28.94,-0.1500,13-Feb-14,
451.40,579.00,585.10,511.90,21.30,-0.0826,12-Feb-14,
531.10,582.60,609.70,550.20,16.73,-0.0063,11-Feb-14,
579.00,659.60,700.00,500.00,40.13,-0.1167,10-Feb-14,
582.60,648.80,694.10,622.50,19.89,0.0166,9-Feb-14,
659.60,695.70,719.30,632.10,22.88,-0.0674,8-Feb-14,
648.80,828.90,833.10,651.70,49.91,-0.1607,7-Feb-14,
695.70,904.50,908.80,800.90,18.60,-0.0836,6-Feb-14,
828.90,926.60,939.80,890.00,7.56,-0.0239,5-Feb-14,
904.50,931.70,949.10,900.80,4.61,-0.0054,4-Feb-14,
926.60,953.30,959.60,931.70,2.79,-0.0227,3-Feb-14,
931.70,940.40,959.40,934.40,1.58,0.0137,2-Feb-14,
953.30,938.80,969.20,927.80,4.37,0.0017,1-Feb-14,
940.40,941.40,954.70,924.60,4.31,-0.0027,31-Jan-14,
938.80,925.70,953.20,909.50,5.43,0.0170,30-Jan-14,
941.40,932.70,950.60,918.90,5.68,-0.0075,29-Jan-14,
925.70,943.50,972.60,911.70,10.41,-0.0115,28-Jan-14,
932.70,1007.00,1021.50,937.20,8.33,-0.0630,27-Jan-14,
943.50,961.00,1038.10,950.70,13.07,0.0478,26-Jan-14,
1007.00,916.50,978.40,915.90,8.18,0.0486,25-Jan-14,
961.00,944.20,949.50,902.90,6.20,-0.0292,24-Jan-14,
916.50,951.00,958.10,936.30,1.97,-0.0071,23-Jan-14,
944.20,962.20,973.90,935.00,4.78,-0.0117,22-Jan-14,
951.00,956.00,974.30,943.20,6.59,0.0065,21-Jan-14,
962.20,954.80,980.50,926.00,10.41,0.0012,20-Jan-14,
956.00,905.70,958.10,901.90,7.57,0.0542,19-Jan-14,
954.80,894.20,924.70,884.70,6.04,0.0129,18-Jan-14,
905.70,913.50,929.80,867.20,10.31,-0.0212,17-Jan-14,
894.20,941.20,955.50,910.50,5.10,-0.0295,16-Jan-14,
913.50,919.30,973.10,915.10,6.83,0.0239,15-Jan-14,
941.20,922.90,942.50,904.20,4.31,-0.0039,14-Jan-14,
919.30,939.80,949.20,879.90,10.13,-0.0180,13-Jan-14,
922.90,1005.30,1022.70,922.10,9.93,-0.0652,12-Jan-14,
939.80,957.80,1010.80,935.00,11.18,0.0497,11-Jan-14,
1005.30,937.00,964.80,905.90,6.35,0.0222,10-Jan-14,
957.80,938.80,964.60,866.50,14.42,-0.0020,9-Jan-14,
937.00,879.90,966.90,858.90,14.10,0.0670,8-Jan-14,
938.80,1012.70,1044.00,879.80,22.67,-0.1311,7-Jan-14,
879.90,1014.70,1093.40,964.70,23.08,-0.0021,6-Jan-14,
1012.70,924.70,1029.90,911.40,21.37,0.0974,5-Jan-14,
1014.70,884.30,932.20,848.30,14.24,0.0457,4-Jan-14,
924.70,856.90,888.20,839.40,9.71,0.0319,3-Jan-14,
884.30,815.90,886.20,810.50,12.81,0.0502,2-Jan-14,
856.90,805.90,829.90,771.00,10.76,0.0124,1-Jan-14,
815.90,804.80,813.90,777.00,9.17,0.0014,31-Dec-13,
805.90,785.00,818.80,781.00,10.48,0.0253,30-Dec-13,
804.80,762.00,804.00,735.00,7.04,0.0301,29-Dec-13,
785.00,803.00,806.00,715.60,13.34,-0.0511,28-Dec-13,
762.00,802.00,836.80,767.90,13.89,0.0013,27-Dec-13,
803.00,707.30,829.60,707.20,23.53,0.1339,26-Dec-13,
802.00,702.80,710.00,673.90,5.34,0.0064,25-Dec-13,
707.30,713.20,729.90,666.00,10.95,-0.0147,24-Dec-13,
702.80,639.50,724.90,631.00,15.07,0.1153,23-Dec-13,
713.20,640.50,699.90,615.00,11.63,-0.0015,22-Dec-13,
639.50,650.00,690.00,610.00,14.73,-0.0146,21-Dec-13,
640.50,732.00,774.40,621.30,34.77,-0.1120,20-Dec-13,
650.00,541.00,746.00,522.40,45.76,0.3530,19-Dec-13,
732.00,715.00,717.00,454.90,110.50,-0.2434,18-Dec-13,
541.00,759.90,780.00,678.90,31.71,-0.0592,17-Dec-13,
715.00,919.90,924.90,714.00,41.33,-0.1739,16-Dec-13,
759.90,908.90,927.90,838.00,15.17,0.0120,15-Dec-13,
919.90,936.80,947.90,875.10,11.59,-0.0297,14-Dec-13,
908.90,900.00,989.90,882.10,17.37,0.0409,13-Dec-13,
936.80,919.90,941.00,839.50,9.91,-0.0217,12-Dec-13,
900.00,1033.70,1056.80,856.10,24.36,-0.1101,11-Dec-13,
919.90,919.00,1067.70,912.00,22.10,0.1249,10-Dec-13,
1033.70,804.00,980.00,787.70,27.63,0.1430,9-Dec-13,
919.00,697.00,829.00,653.00,31.21,0.1534,8-Dec-13,
804.00,845.00,896.00,576.00,97.66,-0.1751,7-Dec-13,
697.00,1106.30,1118.90,800.10,53.52,-0.2362,6-Dec-13,
845.00,1237.60,1239.90,870.00,58.44,-0.1060,5-Dec-13,
1106.30,1154.90,1239.70,1131.30,16.30,0.0716,4-Dec-13,
1237.60,1096.60,1185.60,1064.90,19.34,0.0532,3-Dec-13,
1154.90,1004.40,1117.70,975.00,37.05,0.0918,2-Dec-13,
1096.60,1205.70,1216.80,840.30,79.92,-0.1669,1-Dec-13,
1004.40,1206.90,1232.90,1150.20,15.10,-0.0011,30-Nov-13,
1205.70,1101.40,1241.90,1050.00,38.71,0.0958,29-Nov-13,
1206.90,1079.90,1224.50,1032.10,37.40,0.0199,28-Nov-13,
1101.40,970.00,1094.80,914.30,37.86,0.1133,27-Nov-13,
1079.90,830.00,975.00,825.10,31.61,0.1686,26-Nov-13,
970.00,795.00,850.00,759.00,26.38,0.0440,25-Nov-13,
830.00,832.50,855.00,745.20,25.95,-0.0450,24-Nov-13,
795.00,802.00,890.00,799.50,21.31,0.0380,23-Nov-13,
832.50,764.90,822.00,682.30,30.15,0.0485,22-Nov-13,
802.00,638.00,784.30,595.20,38.73,0.1990,21-Nov-13,
764.90,645.70,650.00,453.30,91.59,-0.0120,20-Nov-13,
638.00,785.40,900.90,502.60,99.10,-0.1779,19-Nov-13,
645.70,528.30,787.90,522.00,72.07,0.4867,18-Nov-13,
785.40,462.00,536.80,457.00,26.72,0.1436,17-Nov-13,
528.30,433.90,476.90,428.00,19.14,0.0646,16-Nov-13,
462.00,433.40,457.90,413.00,28.13,0.0012,15-Nov-13,
433.90,434.90,447.50,402.50,31.41,-0.0033,14-Nov-13,
433.40,380.00,445.00,372.20,36.02,0.1442,13-Nov-13,
434.90,363.00,391.80,359.00,22.03,0.0470,12-Nov-13,
380.00,336.30,376.00,321.40,18.00,0.0793,11-Nov-13,
363.00,367.80,372.50,290.00,74.25,-0.0856,10-Nov-13,
336.30,355.00,395.00,340.00,49.91,0.0360,9-Nov-13,
367.80,309.60,358.00,308.00,44.63,0.1465,8-Nov-13,
355.00,264.10,324.20,263.60,86.13,0.1725,7-Nov-13,
309.60,251.30,272.50,251.40,38.82,0.0509,6-Nov-13,
264.10,238.20,258.90,229.00,45.10,0.0552,5-Nov-13,
251.30,224.00,239.00,221.90,18.06,0.0632,4-Nov-13,
238.20,211.70,226.90,212.10,12.27,0.0582,3-Nov-13,
224.00,213.40,214.90,211.00,4.88,-0.0082,2-Nov-13,
211.70,211.20,214.90,209.70,5.88,0.0107,1-Nov-13,
213.40,208.00,215.00,205.40,5.29,0.0152,31-Oct-13,
211.20,216.00,216.50,204.00,13.47,-0.0370,30-Oct-13,
208.00,206.90,216.50,204.20,10.02,0.0440,29-Oct-13,
216.00,206.90,209.80,200.40,11.07,0.0000,28-Oct-13,
206.90,188.60,207.80,188.90,13.16,0.0973,27-Oct-13,
206.90,197.90,198.40,187.00,12.09,-0.0471,26-Oct-13,
188.60,207.00,209.00,176.60,36.75,-0.0440,25-Oct-13,
197.90,228.00,233.40,175.30,96.75,-0.0921,24-Oct-13,
207.00,203.00,228.00,200.70,39.90,0.1231,23-Oct-13,
228.00,192.80,205.50,192.80,33.87,0.0530,22-Oct-13,
203.00,186.10,197.40,183.20,24.10,0.0359,21-Oct-13,
192.80,183.10,186.10,177.20,11.42,0.0161,20-Oct-13,
186.10,168.30,195.80,167.10,55.28,0.0884,19-Oct-13,
183.10,157.60,168.30,156.50,25.89,0.0678,18-Oct-13,
168.30,152.80,159.90,150.80,15.88,0.0312,17-Oct-13,
157.60,158.10,163.00,144.20,42.78,-0.0333,16-Oct-13,
152.80,151.40,158.10,150.60,15.73,0.0444,15-Oct-13,
158.10,147.50,153.70,146.00,29.99,0.0260,14-Oct-13,
151.40,142.90,147.60,141.50,16.17,0.0325,13-Oct-13,
147.50,140.10,143.10,139.40,11.02,0.0199,12-Oct-13,
142.90,140.40,141.90,138.90,7.25,-0.0022,11-Oct-13,
140.10,139.50,141.70,138.50,11.08,0.0065,10-Oct-13,
140.40,136.50,142.10,135.80,17.49,0.0221,9-Oct-13,
139.50,135.80,137.80,135.60,5.23,0.0051,8-Oct-13,
136.50,137.80,139.00,135.10,7.36,-0.0145,7-Oct-13,
135.80,136.70,138.00,134.10,4.89,0.0080,6-Oct-13,
137.80,136.80,138.00,135.30,5.00,-0.0009,5-Oct-13,
136.70,131.00,139.80,128.50,18.51,0.0445,4-Oct-13,
136.80,123.00,132.00,120.10,35.27,0.0650,3-Oct-13,
131.00,140.30,141.90,109.70,111.32,-0.1233,2-Oct-13,
123.00,141.90,144.40,139.40,9.57,-0.0113,1-Oct-13,
140.30,143.90,145.80,138.10,14.63,-0.0138,30-Sep-13,
141.90,142.50,145.80,141.40,18.10,0.0097,29-Sep-13,
143.90,138.90,143.00,138.00,13.66,0.0257,28-Sep-13,
142.50,137.10,142.70,134.80,27.14,0.0133,27-Sep-13,
138.90,135.00,139.00,134.70,6.54,0.0156,26-Sep-13,
137.10,134.80,138.00,134.70,9.52,0.0016,25-Sep-13,
135.00,133.40,136.60,132.50,8.58,0.0103,24-Sep-13,
134.80,134.00,135.00,132.00,6.00,-0.0045,23-Sep-13,
133.40,134.40,135.00,131.00,5.89,-0.0028,22-Sep-13,
134.00,133.80,136.00,132.00,5.09,0.0043,21-Sep-13,
134.40,135.10,137.30,131.00,11.05,-0.0092,20-Sep-13,
133.80,140.40,141.20,131.10,21.02,-0.0382,19-Sep-13,
135.10,139.10,142.00,139.00,9.49,0.0091,18-Sep-13,
140.40,139.40,141.40,138.00,9.64,-0.0019,17-Sep-13,
139.10,138.30,142.20,137.90,10.61,0.0081,16-Sep-13,
139.40,136.70,141.00,135.00,6.44,0.0116,15-Sep-13,
138.30,140.70,142.00,136.50,8.90,-0.0281,14-Sep-13,
136.70,139.40,145.60,137.80,20.12,0.0094,13-Sep-13,
140.70,142.10,145.50,137.50,20.53,-0.0194,12-Sep-13,
139.40,132.60,145.90,127.50,41.56,0.0715,11-Sep-13,
142.10,133.10,136.00,131.40,8.88,-0.0036,10-Sep-13,
132.60,126.30,137.50,124.00,29.69,0.0537,9-Sep-13,
133.10,129.00,129.90,124.10,7.35,-0.0207,8-Sep-13,
126.30,121.90,131.00,121.30,14.19,0.0582,7-Sep-13,
129.00,130.20,134.00,121.90,19.17,-0.0637,6-Sep-13,
121.90,132.50,138.00,127.20,27.03,-0.0174,5-Sep-13,
130.20,144.00,145.80,130.10,28.75,-0.0798,4-Sep-13,
132.50,144.00,148.90,142.20,17.00,0.0000,3-Sep-13,
144.00,146.00,148.50,142.10,10.65,-0.0138,2-Sep-13,
144.00,141.00,147.30,141.00,14.10,0.0355,1-Sep-13,
146.00,138.00,148.70,135.90,31.15,0.0215,31-Aug-13,
141.00,129.30,142.80,128.60,46.07,0.0675,30-Aug-13,
138.00,128.80,131.20,128.20,8.22,0.0042,29-Aug-13,
129.30,131.30,131.70,128.00,12.56,-0.0193,28-Aug-13,
128.80,120.10,133.00,120.00,53.85,0.0934,27-Aug-13,
131.30,122.10,123.00,119.90,11.44,-0.0167,26-Aug-13,
120.10,119.60,123.00,119.10,7.44,0.0210,25-Aug-13,
122.10,118.50,121.40,118.00,8.96,0.0092,24-Aug-13,
119.60,122.00,122.00,118.40,19.47,-0.0286,23-Aug-13,
118.50,123.30,124.50,120.50,13.96,-0.0105,22-Aug-13,
122.00,121.20,125.00,119.70,30.64,0.0173,21-Aug-13,
123.30,118.50,123.00,116.80,24.29,0.0228,20-Aug-13,
121.20,113.40,123.80,111.80,53.07,0.0452,19-Aug-13,
118.50,112.80,114.70,112.00,9.62,0.0056,18-Aug-13,
113.40,109.00,114.00,108.20,12.78,0.0345,17-Aug-13,
112.80,110.00,112.30,108.20,13.54,-0.0091,16-Aug-13,
109.00,112.60,113.30,108.80,15.86,-0.0228,15-Aug-13,
110.00,109.60,115.00,108.00,50.57,0.0270,14-Aug-13,
112.60,106.80,109.60,104.50,18.75,0.0261,13-Aug-13,
109.60,105.00,108.10,103.50,20.08,0.0172,12-Aug-13,
106.80,103.00,105.20,102.70,8.17,0.0194,11-Aug-13,
105.00,102.80,103.90,102.40,4.00,0.0019,10-Aug-13,
103.00,103.10,105.80,101.90,12.04,-0.0024,9-Aug-13,
102.80,106.00,106.70,101.00,24.02,-0.0277,8-Aug-13,
103.10,106.60,107.00,105.20,7.72,-0.0053,7-Aug-13,
106.00,106.70,107.50,105.10,13.41,-0.0015,6-Aug-13,
106.60,105.10,107.80,105.00,15.44,0.0152,5-Aug-13,
106.70,104.90,106.00,103.50,6.38,0.0016,4-Aug-13,
105.10,104.50,105.90,102.00,8.90,0.0043,3-Aug-13,
104.90,104.00,108.00,101.20,27.50,0.0048,2-Aug-13,
104.50,106.20,108.00,103.00,15.02,-0.0208,1-Aug-13,
104.00,108.00,111.70,103.60,45.50,-0.0162,31-Jul-13,
106.20,101.50,108.00,100.50,27.85,0.0639,30-Jul-13,
108.00,98.80,102.80,98.40,24.74,0.0273,29-Jul-13,
101.50,94.40,100.60,94.00,42.23,0.0464,28-Jul-13,
98.80,96.00,97.00,93.00,15.12,-0.0169,27-Jul-13,
94.40,96.90,97.50,96.00,11.15,-0.0096,26-Jul-13,
96.00,95.10,97.50,93.60,22.51,0.0196,25-Jul-13,
96.90,95.60,96.00,92.30,14.60,-0.0049,24-Jul-13,
95.10,91.60,97.10,91.60,24.61,0.0432,23-Jul-13,
95.60,92.00,92.00,89.80,9.10,-0.0043,22-Jul-13,
91.60,89.80,92.00,88.00,8.77,0.0243,21-Jul-13,
92.00,92.00,93.10,89.30,9.43,-0.0237,20-Jul-13,
89.80,90.10,95.20,87.60,27.68,0.0214,19-Jul-13,
92.00,98.50,98.80,86.20,59.50,-0.0856,18-Jul-13,
90.10,97.10,100.00,96.20,17.27,0.0144,17-Jul-13,
98.50,98.90,100.70,96.00,16.53,-0.0181,16-Jul-13,
97.10,94.40,101.90,93.10,34.51,0.0473,15-Jul-13,
98.90,98.30,99.00,92.90,12.34,-0.0397,14-Jul-13,
94.40,94.00,98.30,87.80,34.46,0.0461,13-Jul-13,
98.30,89.00,104.20,88.00,101.55,0.0563,12-Jul-13,
94.00,88.00,90.70,85.00,35.57,0.0111,11-Jul-13,
89.00,76.70,89.80,75.50,60.07,0.1473,10-Jul-13,
88.00,76.00,78.30,72.50,32.52,0.0092,9-Jul-13,
76.70,76.50,80.00,72.50,58.99,-0.0065,8-Jul-13,
76.00,69.70,77.00,66.60,42.95,0.0982,7-Jul-13,
76.50,68.50,75.00,66.80,41.04,0.0169,6-Jul-13,
69.70,80.00,80.60,65.40,91.06,-0.1442,5-Jul-13,
68.50,78.90,84.30,72.00,63.55,0.0146,4-Jul-13,
80.00,90.40,91.20,76.00,73.62,-0.1274,3-Jul-13,
78.90,88.10,92.60,87.50,27.77,0.0268,2-Jul-13,
90.40,97.50,98.20,86.00,53.17,-0.0970,1-Jul-13,
88.10,95.00,98.10,93.80,8.58,0.0264,30-Jun-13,
97.50,94.70,100.40,93.00,25.54,0.0036,29-Jun-13,
95.00,101.70,101.80,92.30,47.77,-0.0696,28-Jun-13,
94.70,104.00,104.00,100.10,14.73,-0.0217,27-Jun-13,
101.70,103.30,105.50,101.80,13.23,0.0065,26-Jun-13,
104.00,102.10,110.00,100.00,93.71,0.0121,25-Jun-13,
103.30,107.90,108.30,100.80,28.90,-0.0538,24-Jun-13,
102.10,108.20,109.00,106.20,11.05,-0.0028,23-Jun-13,
107.90,109.50,110.00,107.50,7.28,-0.0119,22-Jun-13,
108.20,111.30,115.00,107.60,38.08,-0.0161,21-Jun-13,
109.50,108.30,114.50,107.10,43.09,0.0281,20-Jun-13,
111.30,107.30,111.00,104.70,17.57,0.0084,19-Jun-13,
108.30,101.90,113.30,101.00,60.61,0.0530,18-Jun-13,
107.30,99.90,102.40,98.90,15.19,0.0205,17-Jun-13,
101.90,99.80,101.80,98.90,8.66,0.0010,16-Jun-13,
99.90,100.00,103.70,97.50,22.53,-0.0020,15-Jun-13,
99.80,103.90,104.70,97.10,36.05,-0.0380,14-Jun-13,
100.00,108.80,110.30,100.30,30.44,-0.0444,13-Jun-13,
103.90,109.00,112.30,106.00,17.70,-0.0020,12-Jun-13,
108.80,106.30,109.60,103.20,16.13,0.0249,11-Jun-13,
109.00,100.40,110.60,95.00,64.32,0.0588,10-Jun-13,
106.30,107.90,109.00,88.00,149.43,-0.0691,9-Jun-13,
100.40,111.00,113.20,107.00,17.22,-0.0280,8-Jun-13,
107.90,119.00,119.10,106.20,65.77,-0.0670,7-Jun-13,
111.00,121.90,123.30,117.00,22.10,-0.0240,6-Jun-13,
119.00,121.40,123.50,119.50,16.64,0.0041,5-Jun-13,
121.90,120.70,124.00,118.80,21.95,0.0055,4-Jun-13,
121.40,122.50,122.80,115.10,28.90,-0.0144,3-Jun-13,
120.70,129.30,130.10,115.00,101.14,-0.0526,2-Jun-13,
122.50,128.80,129.80,127.10,6.36,0.0037,1-Jun-13,
129.30,128.80,130.00,126.30,16.58,0.0000,31-May-13,
128.80,132.30,132.40,126.50,24.70,-0.0261,30-May-13,
128.80,129.00,132.70,127.60,19.25,0.0252,29-May-13,
132.30,129.80,130.60,125.40,22.80,-0.0059,28-May-13,
129.00,133.50,135.50,124.00,46.83,-0.0279,27-May-13,
129.80,132.00,136.00,130.60,23.36,0.0114,26-May-13,
133.50,133.10,133.50,128.20,16.84,-0.0083,25-May-13,
132.00,126.30,134.00,125.40,48.77,0.0538,24-May-13,
133.10,123.80,126.90,123.00,22.12,0.0202,23-May-13,
126.30,122.90,124.50,122.00,18.31,0.0074,22-May-13,
123.80,122.00,123.10,121.10,13.39,0.0071,21-May-13,
122.90,122.50,123.70,120.10,17.32,-0.0039,20-May-13,
122.00,123.20,124.50,119.50,20.57,-0.0058,19-May-13,
122.50,123.50,125.30,122.30,22.65,-0.0023,18-May-13,
123.20,118.20,125.60,116.60,79.12,0.0448,17-May-13,
123.50,114.20,119.00,112.10,45.23,0.0349,16-May-13,
118.20,111.40,116.40,103.00,117.97,0.0253,15-May-13,
114.20,118.00,119.80,109.40,87.78,-0.0558,14-May-13,
111.40,114.80,118.90,114.50,26.18,0.0275,13-May-13,
118.00,115.60,117.50,112.40,20.60,-0.0071,12-May-13,
114.80,117.70,118.70,113.00,28.04,-0.0175,11-May-13,
115.60,112.80,122.50,111.50,77.48,0.0434,10-May-13,
117.70,113.20,113.70,108.80,26.95,-0.0035,9-May-13,
112.80,109.60,116.80,109.50,61.72,0.0328,8-May-13,
113.20,112.30,114.00,97.50,139.67,-0.0236,7-May-13,
109.60,116.00,124.90,106.00,150.07,-0.0322,6-May-13,
112.30,112.90,118.80,107.00,84.21,0.0273,5-May-13,
116.00,98.10,116.30,92.00,132.62,0.1509,4-May-13,
112.90,106.30,109.00,79.00,246.48,-0.0767,3-May-13,
98.10,116.40,126.90,91.10,234.17,-0.0870,2-May-13,
106.30,139.20,140.10,104.00,180.01,-0.1641,1-May-13,
116.40,144.00,146.90,134.00,65.23,-0.0331,30-Apr-13,
139.20,134.40,149.10,133.00,70.21,0.0711,29-Apr-13,
144.00,128.00,136.70,127.50,27.52,0.0503,28-Apr-13,
134.40,136.90,139.90,122.70,59.88,-0.0650,27-Apr-13,
128.00,141.70,145.00,121.40,129.01,-0.0339,26-Apr-13,
136.90,154.20,162.00,120.10,187.65,-0.0810,25-Apr-13,
141.70,143.50,166.40,141.00,225.90,0.0747,24-Apr-13,
154.20,127.40,144.00,125.00,116.15,0.1262,23-Apr-13,
143.50,119.20,127.40,118.50,59.15,0.0688,22-Apr-13,
127.40,126.60,130.50,110.00,99.13,-0.0586,21-Apr-13,
119.20,118.50,132.00,115.00,74.36,0.0687,20-Apr-13,
126.60,109.00,136.40,105.50,257.17,0.0869,19-Apr-13,
118.50,93.10,113.00,86.00,172.98,0.1713,18-Apr-13,
